date,Unnamed: 0,PSY,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,MA_5,MA_10,MA_20,EMA10,EMA20,EMA30,EMA12,EMA26,DIFF,DEA,MACD,TRIX12,TRIX20,OBV,MOM25,MOM25_MA_10,UPPER,MID,LOWER,RSI12,RSI6,RSI24,KValue,DValue,JValue
2017-08-29,282,0.5,12.85,12.98,12.96,12.77,600639.56,0.07,0.54,12.734000000000002,12.614,12.736,937585.1,670387.11,600148.84,12.734000000000028,12.613999999999981,12.735499999999988,12.720479430234455,12.776842878626436,12.852719467356396,12.758766147236205,12.723699986521593,0.03506616071461188,-0.06197644843468392,0.0970426091492958,-0.19739173809145694,-0.11458104654348267,4414135.5,-0.5499999999999989,-0.8829999999999982,13.035085768785589,12.661861975330552,12.288638181875516,56.75346703147135,71.66932555732024,49.05841959531026,92.87858340489902,70.62800747011259,137.37973527447187
2017-08-30,283,0.5,12.91,12.98,12.87,12.82,604799.88,-0.09,-0.69,12.794,12.652,12.707,864801.9,696980.56,599566.76,12.794000000000025,12.651999999999983,12.706999999999988,12.747664988373645,12.785714985423919,12.853834340430177,12.790547248025861,12.746207680902886,0.044339567122975154,-0.0407132453231521,0.08505281244612725,-0.17063088697611972,-0.1131490002774127,3809335.62,-0.5100000000000016,-0.8969999999999985,13.092947375160925,12.7491800119615,12.405412648762074,52.75875299809155,61.6156655724889,47.43689433296092,88.15523657628908,82.48764880343812,99.490412121991
2017-08-31,284,0.4,12.83,12.84,12.71,12.65,447903.12,-0.16,-1.24,12.842,12.67,12.689,830076.17,702679.72,582670.98,12.842000000000029,12.669999999999984,12.688499999999989,12.740816808669345,12.778504034431165,12.844554705563715,12.767533748589901,12.740637268456288,0.026896480133613565,-0.027191300231798964,0.05408778036541253,-0.1484275870961449,-0.11146966918891277,3361432.5,-0.6699999999999999,-0.8899999999999985,12.972157350855117,12.797160208018731,12.622163065182345,46.42178944450017,47.4236376075944,44.69631270880144,76.60818713450284,85.88066903856362,58.06322332638129
2017-09-01,285,0.5,12.68,12.87,12.77,12.68,392641.31,0.06,0.47,12.84,12.696,12.684,617423.11,705967.22,570712.06,12.840000000000027,12.695999999999984,12.683499999999983,12.746122843456737,12.777694126390102,12.839744724559605,12.768238391849929,12.745154611770705,0.02308378007922407,-0.017136284169594354,0.040220064248818424,-0.12816893407981977,-0.10915697211533182,3754073.81,-0.7000000000000011,-0.8519999999999985,12.995698667809663,12.817709904116349,12.639721140423035,48.9311473955434,52.36134468238044,45.9189187364578,65.49707602339166,76.75349991139451,42.98422824738594
2017-09-04,286,0.6,12.78,12.84,12.78,12.65,356674.47,0.01,0.08,12.818,12.723,12.675999999999998,480531.67,707824.43,573781.57,12.818000000000028,12.722999999999981,12.675999999999984,12.752282326464602,12.777913733400569,12.83589022620092,12.771598851321377,12.750515440729057,0.021083410592320107,-0.009492345217211462,0.03057575580953157,-0.10962677293391287,-0.10627261932464327,4110748.2800000003,-0.5800000000000001,-0.7849999999999986,12.997819014812169,12.822821871975783,12.647824729139398,49.36235382925534,53.23964409177775,46.126048937711204,60.23391812865483,67.44639376218309,45.80896686159829
2017-09-05,287,0.7,12.78,13.09,13.03,12.78,734930.25,0.25,1.96,12.832,12.783,12.684,507389.81,722487.45,598742.93,12.832000000000026,12.782999999999976,12.683999999999983,12.802776448925583,12.80192194926718,12.848413437413765,12.845427750943841,12.793513065232279,0.051914685711562214,0.0027890609685432746,0.04912562474301894,-0.08581084601676503,-0.10128497452756013,4845678.53,-0.40000000000000036,-0.7129999999999985,13.072128128210245,12.849273915772478,12.626419703334712,58.84057786670045,69.89226105990862,51.0198015976006,72.89839181286528,66.20979532163724,86.27558479532138
2017-09-06,288,0.6,12.99,13.05,12.96,12.9,338235.75,-0.07,-0.54,12.85,12.822,12.694,454076.98,659439.44,599502.81,12.850000000000026,12.821999999999981,12.693999999999983,12.831362549120932,12.816977001717925,12.855612570483844,12.878162679245602,12.819126439811928,0.05903623943367364,0.014038496661569349,0.04499774277210429,-0.061971098894220145,-0.09523737623141626,4507442.78,-0.47999999999999865,-0.6489999999999985,13.12971084685521,12.884109543924659,12.638508240994108,55.65835620140312,62.42283164578647,49.7007328890806,78.18984625542339,70.4407187323145,93.68810130164118
2017-09-07,289,0.6,12.94,13.02,12.85,12.82,382247.81,-0.11,-0.85,12.878,12.86,12.697,440945.92,635511.05,596587.18,12.878000000000027,12.859999999999982,12.696999999999983,12.83475117655349,12.82012204917336,12.855250469162305,12.870116199461144,12.8238762183024,0.046239981158743504,0.02047879356100418,0.025761187597739325,-0.042532425001928775,-0.08920434673432842,4125194.97,-0.23000000000000043,-0.5569999999999986,13.108378216814787,12.904652911560248,12.70092760630571,50.935972141171945,51.952896452906984,47.67940159624835,71.70393450635378,74.2640575248808,66.58368846929972
2017-09-08,290,0.6,12.85,13.12,13.03,12.83,647780.88,0.18,1.4,12.93,12.885,12.715,491973.83,554698.47,584531.19,12.930000000000026,12.88499999999998,12.714499999999983,12.870250962634675,12.840110425442564,12.866524632442157,12.915797285329388,12.8555875693328,0.06020971599658864,0.028424978048121073,0.03178473794846757,-0.021732360278470253,-0.08205874378491851,4772975.850000001,0.16000000000000014,-0.4739999999999986,13.13051832452683,12.930918725326492,12.731319126126154,57.38974198300686,63.85677516919769,51.07684615490881,68.44595578294953,72.77991218157554,59.77804298569751
2017-09-11,291,0.5,13.15,13.15,12.99,12.95,522347.34,-0.04,-0.31,12.972,12.895,12.736,525108.41,502820.04,587867.55,12.972000000000026,12.894999999999984,12.735999999999983,12.892023514882915,12.854385623019462,12.874490785187824,12.936998060949563,12.876266404820061,0.06073165612950149,0.03488631366439716,0.02584534246510433,-0.002491952425542898,-0.07446257390336664,4250628.510000001,0.0600000000000005,-0.3899999999999986,13.089540754032933,12.956634772222088,12.823728790411243,55.61625476812219,59.89935502774336,50.31916928302243,64.76853642811076,68.306142239138,57.693324806056296
2017-09-12,292,0.5,13.0,13.04,13.04,12.91,510123.22,0.05,0.39,12.974,12.903,12.759,480147.0,493768.4,582077.75,12.974000000000027,12.902999999999981,12.758499999999984,12.918928330358748,12.872063182731894,12.885168799046674,12.966427186392545,12.901456188693897,0.06497099769864789,0.04090325047124731,0.024067747227400585,0.016002343200804958,-0.0663258054873439,4760751.73,0.16999999999999993,-0.31799999999999873,13.120239327283574,12.98365235864783,12.847065390012087,57.41094844318022,63.31005485241762,51.262186065810454,75.61702127659557,69.61050449588527,87.63005483801618
2017-09-13,293,0.5,13.01,13.01,12.87,12.86,319728.97,-0.17,-1.3,12.956,12.903,12.778,476445.64,465261.31,581120.94,12.956000000000026,12.902999999999981,12.777499999999984,12.91003227029352,12.87186668913838,12.884190166850114,12.93887656170896,12.896616775048683,0.042259786660277854,0.041174557709053414,0.00108522895122444,0.027966139969914927,-0.059071021968715165,4441022.760000001,0.10999999999999943,-0.2559999999999986,13.149576632642402,12.98877862270136,12.827980612760319,49.92342438490971,47.00014663601992,48.0278437373425,63.33333333333309,67.90629701267979,54.18740597463969
2017-09-14,294,0.5,12.88,12.98,12.85,12.81,241608.31,-0.02,-0.15,12.956,12.917,12.794,448317.74,444631.83,573655.78,12.956000000000026,12.916999999999977,12.793499999999984,12.899117312058335,12.869784147315677,12.881984349633978,12.913483258363543,12.889444963502731,0.024038294860812215,0.03774730513940518,-0.013709010278592962,0.03453679420171163,-0.052737606654351676,4199414.450000001,0.0600000000000005,-0.18299999999999858,13.134039870449095,12.973241860508054,12.812443850567012,49.101544600216,45.350748105986405,47.65869997573642,53.999999999999716,64.3167848699761,33.36643026004694
2017-09-15,295,0.4,12.82,12.86,12.83,12.75,248743.12,-0.02,-0.16,12.916,12.923,12.81,368510.19,430242.01,568104.62,12.916000000000023,12.92299999999998,12.809499999999984,12.886550528047728,12.86599518090466,12.878630520625334,12.889630898831102,12.88029958450231,0.009331314328791862,0.032064106977282514,-0.02273279264849065,0.03672705187434122,-0.04733690300146032,3950671.330000001,0.15000000000000036,-0.09799999999999845,13.111240262907854,12.944578929657077,12.777917596406299,48.23526681521014,43.51810615584531,47.27950829429165,34.666666666666465,50.66666666666641,2.666666666666586
2017-09-18,296,0.4,12.82,12.96,12.91,12.8,357475.28,0.08,0.62,12.9,12.936,12.83,335535.78,430322.09,569073.26,12.900000000000027,12.93599999999998,12.829499999999989,12.890814068402687,12.870186116056598,12.880654358004344,12.895450642022215,12.884868879194263,0.01058176282795209,0.02776763814741643,-0.01718587531946434,0.03826433536204821,-0.04218964752910059,4308146.610000001,0.34999999999999964,-0.004999999999998473,13.071255462251326,12.921589166777125,12.771922871302923,51.935546760286314,52.69403985553326,48.974045634153576,33.33333333333321,40.66666666666645,18.66666666666673
2017-09-19,297,0.3,12.93,12.95,12.9,12.82,301701.25,-0.01,-0.08,12.872,12.923,12.853,293851.39,386999.19,554743.32,12.872000000000027,12.92299999999998,12.852999999999984,12.892484237784016,12.873025533575017,12.881902463939548,12.896750458587297,12.887196743933607,0.009553714653689482,0.02412485344867104,-0.014571138794981557,0.03888388184201119,-0.037391531995489835,4006445.3600000013,0.3100000000000005,0.06600000000000161,12.966466789399952,12.906600271203587,12.846733753007221,51.43418519198262,51.440501943158715,48.7695829060945,32.499999999999936,33.49999999999986,30.500000000000085
2017-09-20,298,0.3,12.88,12.93,12.88,12.83,198671.48,-0.02,-0.15,12.874,12.915,12.869000000000002,269639.89,373042.77,516241.1,12.874000000000025,12.914999999999976,12.868499999999989,12.890214376368741,12.873689768472635,12.881779724330546,12.891964613276642,12.886089552559206,0.0058750607174360425,0.02047489490242404,-0.014599834184987996,0.038198425163815664,-0.033075806181903644,3807773.8800000013,0.39000000000000057,0.15300000000000152,12.956097319179639,12.895964133657927,12.835830948136215,50.37321170755226,48.66220292777693,48.34832986668428,36.66666666666666,34.16666666666659,41.666666666666785
2017-09-21,299,0.3,12.86,12.95,12.87,12.83,201402.69,-0.01,-0.08,12.878,12.917,12.889,261598.76,354958.25,495234.65,12.878000000000027,12.916999999999977,12.888499999999983,12.886539035210788,12.873338361951433,12.881019742115672,12.885689009483315,12.883614236780867,0.0020747727024481577,0.016794870462428863,-0.014720097759980705,0.036343840256636284,-0.029265893512364638,3606371.1900000013,0.33999999999999986,0.21000000000000157,12.942867418569115,12.887153865452149,12.831440312335182,49.812742593152635,47.134755415248684,48.13142159938327,33.33333333333325,34.16666666666661,31.66666666666653
2017-09-22,300,0.3,12.84,12.92,12.89,12.79,241926.88,0.02,0.15,12.89,12.903,12.894,260235.52,314372.85,434535.66,12.890000000000025,12.902999999999974,12.893999999999984,12.8871683015361,12.874925184622725,12.881599113592081,12.88692072105951,12.884596661891502,0.0023240591680089295,0.013900708203544877,-0.011576649035535947,0.03433492559952178,-0.0257687187174116,3848298.070000001,0.3800000000000008,0.23200000000000162,12.91051474842713,12.88223047716312,12.85394620589911,51.002195415910926,50.838261037527296,48.61255450387711,36.92528735632185,35.64176245210725,39.49233716475105
2017-09-25,301,0.4,12.89,12.95,12.94,12.71,506876.28,0.05,0.39,12.896,12.898,12.897,290115.72,312825.75,407822.89,12.896000000000026,12.897999999999973,12.896499999999984,12.896774064893172,12.881122786087227,12.885366912715172,12.902086229328221,12.893120252369732,0.008965976958489108,0.012913761954533722,-0.003947784996044614,0.03365309364131708,-0.022235190741903832,4355174.3500000015,0.4299999999999997,0.26900000000000157,12.934748460278907,12.886416276376153,12.838084092473398,53.97699234443108,59.376062191466396,49.82666195406008,51.64750957854395,40.63537675606634,73.67177522349918
2017-09-26,302,0.3,12.89,12.93,12.86,12.85,221633.11,-0.08,-0.62,12.888,12.88,12.892,274102.09,283976.74,388872.57,12.888000000000027,12.879999999999974,12.891499999999988,12.890087871276231,12.879111092174158,12.88373033770129,12.8900615923773,12.888024828928234,0.0020367634490661146,0.0107383622534402,-0.008701598804374086,0.031427272639805715,-0.01928131287568524,4133541.2400000016,0.4299999999999997,0.29500000000000154,12.94300974309304,12.887296189975054,12.831582636857068,48.80504640488721,44.528424606250525,47.935784755436785,60.1660280970624,49.579608343976055,81.3388676032351
2017-09-27,303,0.3,12.83,12.91,12.85,12.76,263747.53,-0.01,-0.08,12.882,12.878,12.890999999999998,287117.3,278378.59,371819.95,12.882000000000026,12.877999999999973,12.890499999999989,12.882799167407825,12.87633860720519,12.881554186881853,12.878615423126643,12.882174855246967,-0.0035594321203245016,0.00787880337868726,-0.011438235499011762,0.028011429724550396,-0.016882630397896392,3869793.710000002,0.27999999999999936,0.3120000000000015,12.94639041841952,12.882640908610576,12.81889139880163,48.175582482848135,42.918584954815294,47.69967692652448,62.740740740740286,58.18475947211553,71.8527032779898
2017-09-28,304,0.3,12.85,12.88,12.84,12.77,241249.34,-0.01,-0.08,12.876,12.877,12.897,295086.63,278342.7,361487.26,12.876000000000026,12.876999999999974,12.896999999999988,12.875017500606402,12.872877787471362,12.878873271599153,12.86758244509046,12.875686415978203,-0.008103970887743728,0.004682248525401063,-0.01278621941314479,0.02370829195590396,-0.015008933652804757,3628544.370000002,0.3699999999999992,0.3430000000000014,12.94583989330862,12.873618012961124,12.801396132613629,47.50715591139395,41.13403838868842,47.45577064665644,54.51851851851799,59.14176245210688,45.272030651340216
2017-09-29,305,0.4,12.82,12.91,12.87,12.81,198222.62,0.03,0.23,12.872,12.880999999999998,12.902,286345.78,273290.65,351766.33,12.872000000000027,12.880999999999974,12.90199999999999,12.874105227768874,12.872603712474088,12.878300802463723,12.868273175064614,12.874811582750787,-0.006538407686173642,0.002438117283086122,-0.008976524969259764,0.019906036877670452,-0.013357958600956898,3826766.990000002,0.08999999999999986,0.33700000000000135,12.937571485290329,12.866691304696893,12.795811124103457,49.787238878145885,48.79828543687643,48.28359937963346,58.22222222222177,58.49382716049334,57.679012345678615
2017-10-09,306,0.4,13.27,13.29,13.04,13.0,521490.81,0.17,1.32,12.892,12.894,12.915,289268.68,289692.2,360007.15,12.892000000000026,12.893999999999973,12.914999999999992,12.904267913629079,12.888546216047985,12.888733008756386,12.917337982189009,12.900225185404512,0.017112796784497064,0.005373053183368311,0.011739743601128753,0.021390078182448313,-0.01076289719006418,4348257.800000002,0.14999999999999858,0.3170000000000012,13.032212015415896,12.8828667777926,12.733521540169304,60.41607342028718,72.84230497155497,52.690886570260176,58.521072796934526,57.08727117922476,61.388676032354056
2017-10-10,307,0.5,13.05,13.1,13.1,12.98,274939.88,0.06,0.46,12.94,12.914,12.919,299930.04,287016.06,337007.63,12.940000000000026,12.913999999999973,12.918499999999995,12.939855565696519,12.908684671662462,12.902363137223716,12.969527130135006,12.930959772265357,0.038567357869649044,0.012011914120624459,0.026555443749024583,0.027599304717562667,-0.007122766783596024,4623197.680000002,0.1399999999999988,0.30000000000000104,13.138696773293043,12.922178875647646,12.705660978002248,63.39908142151758,77.34757515701311,54.13052221378004,63.601532567049595,60.11494252873529,70.57471264367821
2017-10-11,308,0.5,13.08,13.11,13.06,13.03,187063.08,-0.04,-0.3,12.982,12.932,12.924,284593.15,285855.22,329448.99,12.982000000000026,12.931999999999974,12.923499999999995,12.961700008297152,12.923095655313656,12.912533257402831,12.995376521525005,12.950812114993763,0.04456440653124183,0.018522412602747933,0.026041993928493896,0.0350379394878475,-0.0030631679709736126,4436134.6000000015,0.19000000000000128,0.28000000000000114,13.178373427134769,12.966562190414734,12.7547509536947,60.1049344227284,68.2851544961006,53.00838870571094,61.49425287356312,61.20561941251574,62.07151979565789
2017-10-12,309,0.5,13.05,13.09,13.05,12.97,171252.84,-0.01,-0.08,13.024,12.95,12.934,270593.85,282840.24,318899.25,13.024000000000026,12.949999999999974,12.933499999999995,12.977754552243125,12.935181783379022,12.921402079505874,13.010983229660718,12.966071789610107,0.04491144005061187,0.023800218092320722,0.02111122195829115,0.042331980031007355,0.0011391038666097586,4264881.760000002,0.33999999999999986,0.28000000000000114,13.164031179212518,13.00473271719487,12.84543425517722,59.265111574784434,65.96646816565651,52.723268461677606,62.068965517241374,62.38825031928468,61.43039591315477
2017-10-13,310,0.4,13.01,13.08,12.94,12.92,208575.78,-0.11,-0.84,13.038,12.955,12.929,272664.48,279505.13,296938.99,13.038000000000023,12.954999999999973,12.928999999999995,12.97089008819892,12.935640661152448,12.922601945344205,12.990702306900513,12.962060745054705,0.028641561845807573,0.024768486843018092,0.0038730750027894806,0.04580427165117307,0.00460105760120566,4056305.980000002,0.16999999999999993,0.25900000000000106,13.126258165265345,13.020126171970304,12.913994178675264,50.754960023881935,45.550084333711574,49.65746648505451,50.97592713077423,58.17971517385956,36.56835104460356
2017-10-16,311,0.4,12.98,13.06,13.04,12.94,236111.64,0.1,0.77,13.038,12.965,12.932,215588.64,252428.66,282627.21,13.038000000000023,12.964999999999973,12.931499999999994,12.983455526708207,12.945579645804596,12.930176013386514,13.004787362071795,12.974051399661674,0.03073596241012133,0.02596198195643874,0.004773980453682592,0.049400254848253056,0.008092624630617884,4292417.620000002,0.2599999999999998,0.24200000000000105,13.13482782813593,13.028695834840889,12.922563841545848,56.89364522081194,59.29381302324216,52.28924182319218,48.4710474951203,53.838646714378626,37.735849056603655
2017-10-17,312,0.4,13.04,13.06,12.99,12.94,146923.2,-0.05,-0.38,13.015999999999998,12.978,12.929,189985.31,244957.67,264467.2,13.016000000000027,12.977999999999973,12.928999999999995,12.984645430943079,12.949810155727969,12.934035625426095,13.000562401479854,12.976505030482954,0.024057370996899863,0.025581059764530963,-0.0015236887676310998,0.05124611629103715,0.011174490974696916,4145494.420000002,-0.03999999999999915,0.19500000000000117,13.11924387133543,13.029266096297263,12.939288321259097,53.27149608898587,51.49507538089742,50.90091179516312,43.03338171262694,47.49345211284049,34.11324091219984
2017-10-18,313,0.5,12.99,13.1,13.07,12.93,454587.38,0.08,0.62,13.018,13.0,12.939,243490.17,264041.66,271210.13,13.018000000000026,12.999999999999973,12.938999999999995,13.000164443498884,12.9612568075634,12.942807520559896,13.020401715342754,12.990888871947115,0.0295128433956382,0.02636741649075241,0.003145426904885791,0.05398575642860948,0.01440062717803503,4600081.800000002,0.10999999999999943,0.17800000000000119,13.128058923836669,13.033910105465438,12.939761287094207,57.94486574362292,61.27449802244034,52.98501886505708,49.7681825512014,47.09087058631621,55.12280648097179
2017-10-19,314,0.6,13.03,13.16,13.13,12.98,528811.69,0.06,0.46,13.034,13.029000000000002,12.953,315001.94,292797.89,285570.29,13.034000000000026,13.028999999999973,12.952999999999996,13.02377090831727,12.977327587795457,12.954884454717321,13.05171551095911,13.012290583955252,0.039424927003857135,0.028978918593373353,0.010446008410483782,0.05858446003286222,0.01804047836400091,5128893.490000002,0.28000000000000114,0.16900000000000137,13.18020216015964,13.049603538418417,12.919004916677194,61.12583285969343,67.22220571376884,54.49661230870411,51.0770385770387,47.959534280289006,57.31204717053808
2017-10-20,315,0.5,13.09,13.1,13.01,13.01,172284.09,-0.12,-0.91,13.048,13.043,12.962,307743.6,290204.04,281747.34,13.048000000000027,13.042999999999974,12.961999999999994,13.021267106805038,12.980439246100651,12.958440296348462,13.039796793542221,13.011938186423675,0.02785860711854582,0.028754856298407846,-0.0008962491798620263,0.060411233006152365,0.02107328614904258,4956609.400000002,-0.019999999999999574,0.15800000000000142,13.155688470744911,13.057382824922243,12.959077179099575,52.46724663212067,49.11723846891731,51.06990371457131,49.47447447447451,50.10656520090486,48.21029302161382
2017-10-23,316,0.4,13.02,13.03,12.84,12.83,315638.34,-0.17,-1.31,13.008,13.023,12.959,323648.94,269618.79,279655.5,13.008000000000026,13.022999999999973,12.958499999999994,12.988309451022303,12.96706407980535,12.950798986906625,12.982711995387302,12.985486157743109,-0.002774162355807519,0.02244905256756477,-0.02522321492337229,0.05543118150090898,0.022421610915257517,4640971.060000002,-0.15000000000000036,0.12800000000000153,13.230497998660104,13.036014066160057,12.84153013366001,43.04416914768791,33.69129804178354,46.726575012185016,32.42901992901991,44.326844326844366,8.633371133370986
2017-10-24,317,0.4,12.84,12.95,12.86,12.82,272360.41,0.02,0.16,12.982,12.999,12.957,348736.38,269360.85,278188.45,12.982000000000026,12.998999999999974,12.956499999999995,12.96498045992734,12.95686750077627,12.944940987751359,12.947651425276645,12.9661805950134,-0.018529169736755335,0.01425340810670075,-0.03278257784345608,0.04701668577802298,0.022603230700068977,4913331.4700000025,-0.17999999999999972,0.09600000000000168,13.226522760302181,12.99764724828556,12.768771736268938,44.32743129331731,36.5064983896917,47.27703024405866,17.431669637551774,33.11172134701539,-13.92843378137546
2017-10-25,318,0.5,12.86,12.94,12.9,12.82,207438.3,0.04,0.31,12.948,12.983,12.958,299306.57,271398.37,278626.79,12.948000000000029,12.982999999999974,12.957499999999992,12.953165830849642,12.951451548321387,12.942041569186754,12.934036732340461,12.955998965011338,-0.021962232670876602,0.007010279951185279,-0.02897251262206188,0.03801905588469712,0.022165075120983424,5120769.770000002,0.030000000000001137,0.08000000000000167,13.176666032970651,12.960000391945478,12.743334750920305,46.93596251649675,42.377867082356595,48.389937995460066,12.774806892453775,20.878498819675144,-3.432576961988964
2017-10-26,319,0.5,12.87,12.88,12.82,12.78,252751.66,-0.08,-0.62,12.886,12.96,12.955,244094.56,279548.25,281194.24,12.88600000000003,12.959999999999974,12.954999999999993,12.928953861604253,12.93893235324316,12.934167919561803,12.901454808814615,12.935076047317287,-0.03362123850267196,-0.0011160237395861673,-0.032505214763085793,0.026853357594713856,0.020724646185854567,4868018.110000002,-0.02999999999999936,0.043000000000001745,13.055491388971236,12.920672992597737,12.785854596224238,42.58277572056966,34.68101536609502,46.34817494040146,15.27347781217742,15.159984780727648,15.500463875076967
2017-10-27,320,0.6,12.85,12.94,12.85,12.82,326738.19,0.03,0.23,12.854,12.951,12.953,274985.38,291364.49,285434.81,12.854000000000026,12.950999999999974,12.952999999999996,12.914598614039843,12.93046260531524,12.928737731202977,12.886753434867583,12.92198742465309,-0.035233989785506736,-0.007939616948770281,-0.027294372836736455,0.015834893774480108,0.01876224541474958,5194756.300000003,0.019999999999999574,0.02800000000000171,12.940603543900336,12.887537547248797,12.834471550597259,44.68166953590698,39.616237545855256,47.2196149653121,17.49226006191952,15.18018158885023,22.116417008058097
2017-10-30,321,0.5,12.84,12.84,12.7,12.59,747136.19,-0.15,-1.17,12.826,12.917,12.941,361284.95,342466.95,297447.8,12.826000000000025,12.916999999999973,12.940999999999995,12.875580684214416,12.908513785761407,12.91398045822214,12.833395310619702,12.887835513167998,-0.05444020254829596,-0.01723973406867542,-0.03720046847962054,0.00132958865737276,0.015443580103857713,4447620.110000003,-0.21000000000000085,-0.01899999999999835,12.98164255415016,12.845642554147133,12.709642554144107,37.25361246328599,27.258861803756616,43.530673220290254,16.08187134502921,16.282536406375375,15.680541222336878
2017-10-31,322,0.5,12.6,12.66,12.61,12.58,201207.23,-0.09,-0.71,12.776,12.879,12.929,347054.31,347895.35,296426.51,12.776000000000026,12.878999999999973,12.928499999999996,12.827293287084522,12.880083901403179,12.894368815756195,12.769568079014073,12.845091588065229,-0.07552350905115546,-0.028896489065171428,-0.04662701998598403,-0.016902094917436994,0.010590260708154275,4246412.880000003,-0.2900000000000009,-0.043999999999998526,13.001617028963926,12.789730266751945,12.577843504539965,33.59770447634631,22.259628231330183,41.50079302128826,14.29723734623902,15.957122917729244,10.977466203258572
2017-11-01,323,0.4,12.63,12.72,12.54,12.53,353687.12,-0.07,-0.56,12.704,12.826,12.913,376304.08,337805.32,300923.49,12.704000000000025,12.825999999999974,12.912999999999993,12.775058143978246,12.847694958412399,12.87150631151386,12.703977199295766,12.798154420670578,-0.09417722137481199,-0.04195263552709955,-0.052224585847712446,-0.03814543598263942,0.004247097646659093,3892725.7600000026,-0.34000000000000163,-0.08899999999999864,12.959876391915309,12.722355866484989,12.48483534105467,31.015175523751253,19.006286023901104,39.987449021779376,8.741681790683439,13.040263493983884,0.14451838408254858
2017-11-02,324,0.3,12.52,12.57,12.53,12.43,482670.38,-0.01,-0.08,12.646,12.765999999999998,12.898,422287.82,333191.19,312994.54,12.646000000000026,12.765999999999973,12.897499999999996,12.730502117800382,12.817438295706456,12.849473646254902,12.654269428068403,12.756899894413566,-0.10263046634516293,-0.054088201690712226,-0.048542264654450704,-0.060018743897338744,-0.003108517329875049,3410055.3800000027,-0.33999999999999986,-0.15099999999999875,12.892313283682723,12.654792758252164,12.417272232821604,30.648037985575133,18.541722482681745,39.77125883998611,7.8644888082273186,10.301135981716586,2.991194461248785
2017-11-03,325,0.4,12.53,12.6,12.58,12.43,328481.69,0.05,0.4,12.592,12.723,12.883,422636.52,348810.95,319507.5,12.592000000000025,12.722999999999974,12.882999999999992,12.703138096382132,12.794825124686794,12.832088249722327,12.63304959147743,12.729684526042249,-0.09663493456481831,-0.06259754826553345,-0.034037386299284864,-0.07927578557750392,-0.010690379401423478,3738537.0700000026,-0.3100000000000005,-0.17999999999999883,12.724772901299323,12.602527246976521,12.48028159265372,34.854323166074494,28.960128543708752,41.423557940241295,15.75573549257752,10.787302030496086,25.692602416740385
2017-11-06,326,0.4,12.56,12.56,12.47,12.45,200168.27,-0.11,-0.87,12.546,12.686,12.855,313242.94,337263.94,303441.37,12.546000000000026,12.685999999999973,12.854499999999993,12.66074935158538,12.763889398526146,12.808727717482176,12.586463993912451,12.689733060497288,-0.10326906658483637,-0.07073185192939403,-0.032537214655442334,-0.09855376925681503,-0.018975180708680206,3538368.8000000026,-0.46999999999999886,-0.2119999999999987,12.650549358599308,12.555386340567637,12.460223322535965,30.425494770855693,21.64996386637605,38.96933526420393,17.785319255907485,13.801847852237435,25.75226206324759
2017-11-07,327,0.4,12.49,12.6,12.54,12.41,386773.38,0.07,0.56,12.532,12.654000000000002,12.827,350356.17,348705.24,309033.04,12.532000000000027,12.653999999999973,12.826499999999992,12.638794924024403,12.742566598666514,12.791390445386552,12.573188567080322,12.666697205036167,-0.09350863795584452,-0.07528720913468413,-0.018221428821160388,-0.11431215667855321,-0.027087329698649576,3925142.1800000025,-0.3200000000000003,-0.22599999999999873,12.593875328761067,12.522995148168434,12.4521149675758,36.065283780670335,34.311896524968404,41.27951085707546,20.40586432928271,17.982306359255897,25.25298026933634
2017-11-08,328,0.4,12.54,12.68,12.58,12.49,371341.47,0.04,0.32,12.54,12.622,12.803,353887.04,365095.56,318246.96,12.540000000000026,12.621999999999973,12.802499999999993,12.628104937838147,12.72708406546018,12.777752352135806,12.575134690771659,12.653359173492142,-0.07822448272048277,-0.07587466385184385,-0.0023498188686389143,-0.12540923578074903,-0.03457664286437012,4296483.650000002,-0.2699999999999996,-0.2559999999999988,12.590828652771425,12.509834825840322,12.42884099890922,39.14060761826248,40.86502134323046,42.575611211345695,21.482303613269142,19.891162399486436,24.664586040834557
2017-11-09,329,0.4,12.57,12.63,12.55,12.53,174633.73,-0.03,-0.24,12.544,12.595,12.778,292279.71,357283.77,318416.01,12.544000000000025,12.594999999999974,12.777499999999993,12.613904040049393,12.710218916368733,12.763058651998012,12.567953350551186,12.637457762185658,-0.06950441163447252,-0.07460061340836958,0.005096201773897066,-0.1333796167472978,-0.04158761367977215,4121849.9200000023,-0.28999999999999915,-0.2819999999999988,12.588013628361638,12.507415861636332,12.426818094911026,37.658541979244234,37.49823858610883,41.85264738427869,29.72063770659638,23.869601883049402,41.422709353690344
2017-11-10,330,0.4,12.54,12.63,12.63,12.46,499253.59,0.08,0.64,12.554,12.573,12.762,326434.09,374535.31,332949.9,12.554000000000027,12.572999999999974,12.761999999999993,12.616830578222231,12.702579019571711,12.75447422283685,12.585680964679419,12.636310414157096,-0.05062944947767711,-0.06980638062223109,0.019176931144553974,-0.13620917480752226,-0.04749672534606342,4621103.510000003,-0.23999999999999844,-0.3079999999999986,12.624679193034241,12.519912786199555,12.415146379364868,43.84427545117437,50.538365219224325,44.47618394999144,45.20045105616027,32.13446412534193,71.33242491779696
