date,PSY,open,close,high,low,volume,MA_5,MA_10,MA_20,EMA10,EMA20,EMA30,KValue,DValue,JValue,EMA12,EMA26,DIFF,DEA,MACD,RSI12,RSI6,RSI24,UPPER,MID,LOWER,MOM25,MOM25_MA_10,OBV,TRIX12,TRIX20
2018-04-19,0.4,9.98,9.84,9.98,9.81,619750.19,10.016000000000009,10.379999999999994,10.354000000000006,10.199834633042117,10.360570314769452,10.414328318505795,12.578659426704247,13.914519568340365,9.906939143432009,10.062914947078518,10.245718520172705,-0.18280357316831797,-0.08574414275996477,-0.0970594304083532,39.322051749925464,33.00673605067921,45.060953207336304,10.561171777188934,10.125447093472623,9.689722409756312,-0.9100000000000001,-0.469,6245716.310000003,-0.16983549771472095,-0.009554340178863363
2018-04-20,0.4,10.09,9.96,10.1,9.84,999725.62,9.962000000000009,10.270999999999994,10.314000000000007,10.15622833612537,10.322420760981885,10.385016814086066,12.037600595117382,12.84633515667708,10.420131471997987,10.033510676484656,10.201761824761519,-0.16825114832981392,-0.1022455438739346,-0.06600560445587932,42.05236436127115,39.43813796094784,46.388193753713445,10.383768510191649,10.004210872935232,9.624653235678815,-1.2199999999999989,-0.6409999999999998,7245441.930000003,-0.2044327259293155,-0.02754709017500634
2018-04-23,0.4,9.87,9.88,9.97,9.82,564829.19,9.89000000000001,10.184999999999993,10.303500000000007,10.106005002284393,10.280285450412181,10.35243508414503,18.363904701665703,14.32672157449577,26.43827095600557,9.989650483203325,10.15226000556744,-0.1626095224019366,-0.114318339579535,-0.04829118282240161,40.71981119557976,36.62529412874468,45.6214855848032,10.177966866404322,9.919355188400907,9.660743510397491,-1.4099999999999984,-0.7669999999999997,6680612.740000004,-0.23572366318422855,-0.04565972589862799
2018-04-24,0.5,9.9,9.91,10.03,9.81,712967.5,9.856000000000009,10.104999999999993,10.282500000000006,10.070367729141775,10.245020169420545,10.323890885167932,21.579169302129557,17.326891532970873,30.083724840446926,9.96689320228809,10.114989235480142,-0.14809603321906728,-0.12107387830744146,-0.027022154911625823,41.478440899100136,38.59607292103123,45.97091935907471,10.051988388753392,9.868423686264926,9.68485898377646,-1.129999999999999,-0.8699999999999996,7393580.240000004,-0.261226154378158,-0.06312728690568425
2018-04-25,0.5,10.01,9.88,10.07,9.84,636989.25,9.894000000000009,10.037999999999993,10.258000000000006,10.035755414752362,10.210256343761445,10.295252763544195,23.85620915032693,21.26642771804072,29.035772014899344,9.94206657306292,10.078837045406274,-0.13677047236264883,-0.12421319711848293,-0.012557275244165902,40.90734360229129,37.20760797373239,45.66472177346485,9.919632118198722,9.840033123233198,9.760434128267674,-0.9599999999999991,-0.9369999999999996,6756590.990000004,-0.28177018919059993,-0.0798773468871139
2018-04-26,0.5,10.04,10.01,10.18,9.93,809035.38,9.928000000000008,9.971999999999992,10.253000000000005,10.031072612070114,10.19118431102226,10.276849359444569,33.986928104575256,26.47410218567724,49.01257994237129,9.961476123616372,10.068246730728386,-0.10677060712579767,-0.12072467911994587,0.013954071994148207,44.51850183878004,47.10286915997988,47.253338223446505,9.942775826577478,9.84205840008378,9.74134097359008,-1.1400000000000006,-1.0259999999999996,7565626.370000004,-0.2925324740846835,-0.09454886597496381
2018-04-27,0.5,10.05,9.97,10.14,9.95,711777.5,9.930000000000009,9.945999999999993,10.236500000000005,10.019968500784639,10.17011913854395,10.257052626577178,45.803921568627594,34.549019607843256,68.31372549019626,9.963911516868837,10.053131849077866,-0.08922033221887382,-0.11442380973973146,0.025203477520857637,43.623672065714906,44.51284693301638,46.81388576757227,9.963286900987786,9.859749468145388,9.75621203530299,-0.7899999999999991,-1.0189999999999997,6853848.870000004,-0.2970308223114837,-0.10756538970336793
2018-05-02,0.5,10.3,10.05,10.33,10.05,1179453.25,9.96400000000001,9.926999999999992,10.246000000000006,10.025428773369251,10.158679220587382,10.243694392604457,54.9743589743591,44.921736215853976,75.07960449136935,9.988508226334885,10.05265002614281,-0.06414179981495849,-0.10436740775477686,0.04022560793981837,45.992181280255444,50.981678019770726,47.82649713442852,10.017252619491298,9.892288624678976,9.767324629866653,-0.03999999999999915,-0.9639999999999995,8033302.120000004,-0.2935880386376932,-0.11828540114463548
2018-05-03,0.6,10.2,10.43,10.55,10.07,1296342.12,10.068000000000008,9.961999999999993,10.245000000000008,10.098987178211205,10.184519294817155,10.25571410921062,66.23562023562032,55.67130025953566,87.36426018778961,10.114648733096345,10.110703868274685,0.0039448648166384714,-0.08270495324049379,0.08664981805713226,55.64771826608541,70.55108113845941,52.32541886390314,10.354321027984838,9.975185168431373,9.596049308877909,0.09999999999999964,-0.8709999999999996,9329644.240000004,-0.2711317686244885,-0.1238089877279469
2018-05-04,0.6,10.09,10.19,10.3,10.09,711695.69,10.130000000000008,10.011999999999993,10.226500000000007,10.115534963990985,10.185041266739331,10.251474489261549,64.01940401940399,61.74312774312779,68.57195657195639,10.136177666497389,10.122903273155503,0.013274393338299717,-0.06350908392473509,0.0767834772630348,49.54484345867263,54.16292362980474,49.51172066784123,10.393305267779677,10.058641257166776,9.723977246553876,-0.17999999999999972,-0.7679999999999995,8617948.550000004,-0.2459010130906769,-0.12720529233005706
2018-05-07,0.5,10.13,10.13,10.32,10.1,1310865.25,10.154000000000009,10.040999999999993,10.210500000000007,10.118164970538079,10.179799241335585,10.243637425438223,59.4594594594594,63.23816123816123,51.90205590205575,10.134412618926707,10.123995077285425,0.010417541638719996,-0.04872375881204407,0.059141300450764066,48.10599559530592,50.634397351688335,48.82679035100769,10.430879348706572,10.117548852266474,9.804218355826375,0.02000000000000135,-0.6749999999999993,7307083.300000004,-0.22178410352349243,-0.12932415585430457
2018-05-08,0.4,10.27,10.12,10.35,10.08,994917.75,10.184000000000008,10.056999999999993,10.164000000000007,10.118498612258428,10.174104075494101,10.235660817345435,45.49549549549542,56.32478632478626,23.836913836913737,10.13029472780479,10.123380450010744,0.006914277792215984,-0.03759615149119206,0.044510429283408044,47.853318551655,49.98315162070743,48.70960182145691,10.411357222821596,10.149792699234418,9.888228175647239,-0.1800000000000015,-0.5709999999999995,6312165.550000005,-0.19941685785780372,-0.13041509147219132
2018-05-09,0.5,10.25,10.27,10.33,10.15,901883.5,10.228000000000009,10.095999999999993,10.140500000000007,10.146044319120533,10.183237020685139,10.23787624848444,48.566171805608356,51.173708920187714,43.35109757644965,10.170210519860564,10.145937303855245,0.024273216004012,-0.025222277992151248,0.04949549399616325,51.98059163045401,59.38579044874809,50.56664367239699,10.408285487428518,10.179759777715965,9.951234068003412,0.41000000000000014,-0.3889999999999997,7214049.050000004,-0.17349142796794226,-0.12936455380800904
2018-05-10,0.5,10.34,10.29,10.43,10.24,1289777.25,10.200000000000008,10.133999999999995,10.119500000000006,10.172218079280436,10.193404923477031,10.241239071162862,53.50659610087129,49.18942113399168,62.14094603463052,10.204436085614688,10.168100795569822,0.0363352900439331,-0.012910764384934378,0.04924605442886748,52.52711588890819,60.57172624360856,50.81441190983713,10.351676332238059,10.211962338667306,10.072248345096552,-0.16000000000000014,-0.2919999999999998,8503826.300000004,-0.14568671755214035,-0.1264721869708718
2018-05-11,0.6,10.02,10.43,10.43,9.97,2218424.25,10.248000000000008,10.188999999999997,10.113500000000005,10.219087519411266,10.215937787907789,10.253417195603967,66.20929880357401,56.094022236684545,86.43985193735294,10.268882918296205,10.208392980866773,0.06048993742876618,0.0017693759778057358,0.05872056145096045,56.323153558554964,68.33782922704962,52.55152941620578,10.4882916021825,10.25906682167328,10.02984204116406,-0.13000000000000078,-0.209,10722250.550000004,-0.11298499712075749,-0.12101340972564545
2018-05-14,0.5,9.31,10.03,10.28,9.29,3040408.25,10.228000000000009,10.190999999999995,10.081500000000007,10.1847079704274,10.198229427154667,10.239003182984357,65.59822495306356,61.77137328583628,73.25192828751814,10.20063065592586,10.180947906887269,0.0196827490381164,0.005352050589867869,0.01433069844824853,45.08619047010924,40.79095005032849,47.54526314069934,10.544469057639255,10.265499525253226,9.986529992867197,-0.41999999999999993,-0.13699999999999993,7681842.300000004,-0.09319059588807077,-0.11699991351835637
2018-05-15,0.5,9.3,9.36,9.42,9.23,729074.62,10.07600000000001,10.129999999999995,10.038000000000007,10.034761066713328,10.118398053139936,10.182293300211173,49.52621452621446,60.444579427617334,27.68948472340871,9.960450468518472,10.054648228904613,-0.09419776038648031,-0.014557911605401768,-0.07963984878107855,33.04090092416755,22.53359719562096,40.75873707771846,10.918632218205312,10.157832638815563,9.397033059425814,-1.6900000000000013,-0.22700000000000015,6952767.680000003,-0.10603059759729527,-0.11963392239585646
2018-05-16,0.4,9.24,9.29,9.34,9.13,982434.0,9.88000000000001,10.053999999999995,9.990500000000006,9.89934996367454,10.039503000459941,10.12472599052013,26.962111962111894,47.362183813796634,-13.83803174125758,9.768893191798908,9.937010039842365,-0.16811684804369875,-0.04526969889306117,-0.12284714915063757,32.06453972739129,21.336311444202348,40.13419533748422,10.91390214235137,9.970885705591307,9.027869268831244,-1.450000000000001,-0.3680000000000003,5970333.680000003,-0.14003322780592464,-0.1276326201715472
2018-05-17,0.3,9.02,9.23,9.26,9.01,1264474.5,9.66800000000001,9.933999999999994,9.948000000000004,9.77764997027917,9.962407476606614,10.067001733067219,12.549711634218646,29.679346040848326,-21.709557179040715,9.614923708427792,9.828239264482,-0.21331555605438268,-0.07887887032532548,-0.1344366857290572,31.202379245190393,20.23067555141987,39.5915946240805,10.71103843319501,9.755515539696582,8.799992646198152,-1.4800000000000004,-0.5260000000000004,4705859.180000003,-0.18645122661612445,-0.13982189681627233
2018-05-18,0.3,8.9,9.0,9.02,8.87,681322.06,9.38200000000001,9.814999999999994,9.913500000000004,9.636259066592048,9.870749621691699,9.99816291157901,12.044661129168182,17.185494908499567,1.762993570505408,9.439231220305565,9.700817839177077,-0.26158661887163603,-0.11542042003458759,-0.14616619883704846,28.04854681500145,16.336542648784107,37.56038020235009,10.22009647728482,9.528501219927136,8.836905962569453,-1.5500000000000007,-0.6630000000000005,4024537.120000004,-0.24515923237420356,-0.15663830766707854
2018-05-21,0.3,8.88,8.81,8.94,8.78,649476.56,9.13800000000001,9.682999999999996,9.862000000000005,9.486030145393494,9.769725848197252,9.921507239864235,8.548157632664745,11.047510132017182,3.54945263395987,9.259450871646832,9.563768940842142,-0.30431806919539817,-0.15319994986674973,-0.15111811932864844,25.70693189655431,13.718817354729277,35.96964427194444,9.707098956856834,9.299687616808917,8.892276276761,-1.8599999999999994,-0.8510000000000005,3375060.560000004,-0.31377405802521796,-0.17795492355467957
2018-05-22,0.3,8.73,8.78,8.89,8.64,638272.56,9.022000000000011,9.548999999999996,9.803000000000004,9.357661028049222,9.675466243607037,9.847861611485897,5.990914733931528,8.861244498588144,0.25025520461829487,9.122464908319166,9.443189103789503,-0.320724195470401,-0.18670479898748,-0.134019396482921,25.342504632975643,13.314576525165563,35.720394130981006,9.511575584941951,9.092930150236604,8.674284715531257,-1.450000000000001,-0.9780000000000004,2736788.000000004,-0.38435247903336744,-0.20222244177269255
2018-05-23,0.3,9.02,8.79,9.02,8.75,670442.81,8.922000000000011,9.400999999999994,9.748500000000003,9.254449932040272,9.591136125168271,9.779612475261,6.006433045539183,6.848501804045145,4.322295528527258,9.02747493451369,9.342698472437272,-0.315223537923627,-0.21240854677470938,-0.10281499114891762,25.725389588035082,14.324388936661247,35.87495129091804,9.275509325510939,8.927854324109283,8.580199322707628,-1.450000000000001,-1.1640000000000006,3407230.810000004,-0.45030679874086266,-0.22786951780437992
2018-05-24,0.3,9.03,9.0,9.04,8.94,430240.38,8.87600000000001,9.271999999999995,9.703000000000005,9.20818630803295,9.534837446580816,9.729314896211903,12.717445610210254,8.238264463226981,21.675807904176796,9.019624953224064,9.289975630523845,-0.2703506772998132,-0.22399697287973014,-0.046353704420083075,33.53445903613773,33.767519419178626,39.084517313783266,9.038085062626758,8.834674148466384,8.63126323430601,-1.08,-1.2560000000000007,3837471.1900000037,-0.5004365846593695,-0.2519962413559118
2018-05-25,0.3,9.12,9.05,9.16,8.9,818491.12,8.88600000000001,9.133999999999995,9.661500000000006,9.179425161117868,9.488662451668358,9.685488128714361,27.631736781484705,15.451871812411374,51.99146671963136,9.02830353801719,9.253056302750945,-0.22475276473377903,-0.22414813125053992,-0.0006046334832391087,35.30128522000919,37.80051481206607,39.83270951235083,9.037393590340828,8.807402286158059,8.577410981975289,-0.6399999999999988,-1.3070000000000004,4655962.310000003,-0.5344040872672484,-0.2738020744370018
2018-05-28,0.4,9.3,9.23,9.32,9.16,424168.38,8.97000000000001,9.053999999999995,9.622500000000006,9.188620586369165,9.464027932461848,9.656101797829564,52.933678787337364,31.09428705967743,96.61246224265724,9.085931098583707,9.2495091792508,-0.16357808066710966,-0.21203412113385386,0.048456040466744205,41.41716231424179,50.754585182648256,42.4863513872387,9.182652394630948,8.843948984551304,8.50524557447166,-0.6099999999999994,-1.3260000000000003,5080130.690000004,-0.5480425838023884,-0.2916269719732467
2018-05-29,0.5,9.04,9.29,9.35,9.02,806783.75,9.07200000000001,9.046999999999995,9.588500000000005,9.207053207029317,9.447453843655957,9.63248232700185,76.13303754148826,52.23281770343677,123.93347721759126,9.144236498988361,9.255738536289138,-0.111502037300788,-0.1919277043672407,0.08042566706645268,43.363970661856236,54.541572588391006,43.35531812030336,9.278170677996695,8.92300311191039,8.567835545824085,-0.6700000000000017,-1.2240000000000004,5886914.440000004,-0.5442791464090879,-0.3053195469465253
2018-05-30,0.5,9.16,9.05,9.16,9.04,578953.19,9.124000000000011,9.022999999999996,9.538500000000004,9.178498078478531,9.409601096641104,9.594902822033989,77.86049631120058,68.9757375466754,95.63001384025094,9.117311784991687,9.224086453783118,-0.10677466879143793,-0.17489709725208014,0.0681224284606422,37.872095206504056,39.83691299507345,40.783389312632224,9.216704420152174,8.988458938269666,8.760213456387158,-0.8300000000000001,-1.1620000000000004,5307961.250000004,-0.5370449856677451,-0.31739986556890143
2018-05-31,0.6,8.96,9.17,9.17,8.88,690423.19,9.158000000000012,9.016999999999996,9.475500000000004,9.176952973300617,9.386781944580047,9.567489736741473,74.64788732394368,76.2138070588775,71.51604785407602,9.132365560708347,9.215765460893406,-0.08339990018506427,-0.15659765783867696,0.0731977576536127,41.886552508675514,48.21396531270176,42.561159583963395,9.235389421184014,9.043389421184806,8.851389421185598,-0.7400000000000002,-1.0880000000000003,5998384.440000002,-0.5218283430298398,-0.3267192813585784
2018-06-01,0.6,8.94,8.94,9.11,8.89,554010.06,9.13600000000001,9.010999999999996,9.413000000000004,9.133870614518687,9.344231283191471,9.527006527919443,58.21596244131456,70.24144869215293,34.16498993963782,9.077403971934533,9.173340005371344,-0.09593603343681423,-0.1444653329583044,0.04852929952149018,36.90099871445338,36.51881866337935,40.150410143674826,9.312923743436757,9.060701619110546,8.808479494784335,-0.9400000000000013,-1.0270000000000004,5444374.380000003,-0.5094383061766017,-0.33546549278061777
2018-06-04,0.6,8.93,8.91,9.1,8.91,476546.62,9.072000000000008,9.020999999999995,9.352000000000004,9.09316686642438,9.302875922887521,9.487199655150446,47.856025039123615,60.23995826812728,23.08815858111629,9.029574265667524,9.132826158391136,-0.10325189272361435,-0.1362226449113664,0.032970752187752056,36.286437564475385,35.18302119650319,39.84324625101524,9.330171559807448,9.04552440981361,8.76087725981977,-1.0999999999999996,-0.9510000000000003,4967827.7600000035,-0.49895362067488014,-0.34357537904499136
2018-06-05,0.7,9.13,8.94,9.15,8.88,931401.25,9.002000000000008,9.036999999999995,9.293000000000003,9.06531834525631,9.268316311183948,9.451896451592352,27.228715080078487,44.43356752017221,-7.180989800108961,9.003981618333945,9.10316059556173,-0.0991789772277869,-0.1288139113746505,0.029634934146863606,37.42335214933655,37.90846684051794,40.31967151931057,9.210490951016878,9.017244993750666,8.823999036484453,-1.0300000000000011,-0.9090000000000004,5899229.010000003,-0.48746006872589787,-0.35049443456476315
2018-06-06,0.7,9.42,9.15,9.5,9.11,814081.69,9.02200000000001,9.072999999999997,9.237000000000004,9.080715009755163,9.25704809107119,9.43241926116704,27.660337070083056,34.248359063095045,14.484293084059075,9.045701155952818,9.110366657783002,-0.06466550183018605,-0.11598422946575762,0.051318727635571576,44.92774269879135,54.11523828419568,43.58329151402132,9.239222163050144,9.012453558521592,8.78568495399304,-0.9000000000000004,-0.8540000000000003,6713310.700000002,-0.4664036329509291,-0.35427105056971
2018-06-07,0.7,9.37,9.42,9.49,9.25,720150.81,9.072000000000008,9.114999999999997,9.193500000000004,9.14240318979968,9.272567320492982,9.431618018511102,47.803706245710266,34.2309194652906,74.94927980654961,9.152643682823442,9.158002556585616,-0.005358873762176586,-0.09385915832504141,0.08850028456286482,52.85732615993307,67.28843466596213,47.43946060257603,9.448902962067448,9.060799882976568,8.672696803885687,-1.0099999999999998,-0.8470000000000002,7433461.5100000035,-0.4288080697618324,-0.3529812023123191
2018-06-08,0.6,9.32,9.39,9.49,9.26,706386.0,9.16200000000001,9.148999999999997,9.141500000000002,9.187420791654283,9.283751385207935,9.428932985058774,70.96774193548389,48.81059508375906,115.28203563893352,9.220459773445315,9.19369447095706,0.02676530248825415,-0.06973426616238229,0.09649956865063644,51.95064520374161,64.80765755369754,47.06646747953127,9.568398119294704,9.138068013445924,8.707737907597144,-0.7999999999999989,-0.8630000000000002,6727075.5100000035,-0.3829577772166415,-0.34790137577626057
2018-06-11,0.5,9.3,9.25,9.36,9.18,515126.03,9.23000000000001,9.150999999999996,9.102500000000003,9.198798829535322,9.280536967569084,9.417388921506594,76.34408602150538,65.03851140089984,98.95523526271646,9.228899838175225,9.20235686004059,0.026542978134635575,-0.05047881730297872,0.0770217954376143,47.77834324439494,53.717215851853396,45.330884193326945,9.553077397976677,9.203677913146187,8.854278428315697,-0.8800000000000008,-0.8900000000000003,6211949.480000002,-0.33888178139507286,-0.34104443719291666
2018-06-12,0.4,9.4,9.25,9.48,9.21,833358.19,9.29200000000001,9.146999999999997,9.097000000000003,9.208108133256173,9.277628684943457,9.406589636248105,67.20430107526882,71.50537634408602,58.60215053763443,9.234928455839446,9.209686573880498,0.025241881958947943,-0.03533467745059339,0.06057655940954133,47.77834324439495,53.717215851853396,45.33088419332695,9.447124146387841,9.247765173678417,9.048406200968993,-0.8699999999999992,-0.9100000000000001,6211949.480000002,-0.297422861558283,-0.33274549943724807
2018-06-13,0.5,9.44,9.38,9.47,9.33,614122.81,9.338000000000012,9.179999999999996,9.101500000000003,9.23936119993687,9.287378333996461,9.404874175845002,66.66666666666667,70.0716845878136,59.856630824372786,9.276377468456747,9.235888639437345,0.04048882901940232,-0.02016997615659425,0.06065880517599657,52.03529746669432,62.33568935493787,47.29587529588792,9.433648107941458,9.287552249000242,9.141456390059027,-0.8899999999999988,-0.916,6826072.290000003,-0.25404991462274484,-0.3221526240557271
2018-06-14,0.5,9.39,9.4,9.59,9.33,1425894.12,9.33400000000001,9.202999999999998,9.110000000000003,9.268568254493802,9.29810420694918,9.40455971288726,71.18733908829323,68.35276894340956,76.85647937806056,9.31169819175482,9.261136541062369,0.05056165069245111,-0.006023650786785179,0.05658530147923629,52.682654559174125,63.58747386562678,47.59824233128043,9.463686509315119,9.32593310645413,9.188179703593141,-0.8899999999999988,-0.9309999999999998,8251966.410000003,-0.210522874927499,-0.30965644698198735
2018-06-15,0.6,9.04,9.42,9.45,9.0,1781688.38,9.34000000000001,9.250999999999998,9.131000000000004,9.296101299131292,9.309713330096876,9.40555586044292,76.64697864607,71.50032813367663,86.94027967085671,9.342641565539157,9.28557707320662,0.05706449233253785,0.006593977837079429,0.050470514495458425,53.36922227016865,64.98399462709969,47.91007882790762,9.511135875974638,9.362005060916907,9.212874245859176,-1.0099999999999998,-0.9379999999999997,10033654.790000003,-0.168094430900656,-0.29560536445578656
2018-06-19,0.6,8.73,9.11,9.2,8.61,1754277.5,9.31200000000001,9.270999999999997,9.146000000000004,9.26226469928924,9.290693012944793,9.386487740414344,66.77206093705085,71.53545955713803,57.24526369687649,9.276172546813683,9.258565215790217,0.017607331023466344,0.008796648474356811,0.008810682549109532,42.85485210845034,37.92778293589572,43.70364685048344,9.590560769729054,9.35615940454585,9.121758039362645,-0.9199999999999999,-0.9199999999999997,8279377.290000003,-0.14049191860249222,-0.28324058026468757
2018-06-20,0.5,8.75,8.73,8.81,8.69,461372.41,9.208000000000009,9.249999999999998,9.143500000000003,9.16548929941847,9.237293678378622,9.344133692645677,46.440548050206,63.286529211108935,12.74858572840013,9.12012324772406,9.17724749028403,-0.057124242559970284,-0.004387529732508607,-0.052736712827461674,33.91883845687925,23.521977128791157,39.29112602075791,9.802360850935234,9.273603817885189,8.744846784835143,-0.629999999999999,-0.8799999999999996,7818004.880000003,-0.1380081551896839,-0.27559316314066384
2018-06-21,0.4,8.75,8.7,8.85,8.69,525152.75,9.07200000000001,9.204999999999998,9.139000000000003,9.080854881342384,9.186122851866372,9.302576680216923,24.149659863945583,45.7874229504008,-19.12586630896486,9.000088034088614,9.103824799471102,-0.10373676538248766,-0.02425737686250442,-0.07947938851998324,33.32045312306926,22.70498073205159,38.96701981512696,9.766624627313016,9.143420006020847,8.520215384728678,-0.5899999999999999,-0.8489999999999995,7292852.130000003,-0.1516690568316048,-0.2717095012016446
2018-06-22,0.4,8.74,8.72,8.75,8.66,375356.31,8.93600000000001,9.134999999999998,9.125000000000004,9.015244902916496,9.14173019930767,9.264991087944864,10.884353741496652,27.1581872185494,-21.66331321260885,8.920062881491868,9.044774830321701,-0.12471194882983383,-0.0443482912559703,-0.08036365757386353,34.16513508444996,24.794685045496877,39.315248542383074,9.578241559309356,9.006003846466236,8.433766133623115,-0.5099999999999998,-0.7989999999999995,7668208.440000002,-0.17299614139809627,-0.2703404308058599
2018-06-25,0.5,8.85,8.73,8.9,8.69,689845.62,8.79800000000001,9.068999999999999,9.109000000000002,8.963382193295315,9.102517799373606,9.230475533883904,10.884353741496652,15.30612244897962,2.040816326530713,8.86575920106562,8.996347933349131,-0.13058873228351153,-0.06159637946147854,-0.06899235282203299,34.61691255497924,25.995137151531743,39.4953603180653,9.200192595885603,8.887424311048406,8.574656026211208,-0.2699999999999996,-0.7459999999999996,8358054.060000002,-0.19667508473318884,-0.27058080537233353
2018-06-26,0.6,8.92,8.88,8.94,8.82,603378.19,8.752000000000011,9.031999999999998,9.091500000000002,8.94822179451435,9.081325628004691,9.2078642091172,17.006802721088537,12.92517006802727,25.170068027211073,8.869828000761157,8.978448251295418,-0.10862025053426194,-0.07100115367603523,-0.03761909685822672,41.21768999071927,42.51254496054284,42.18135474105921,8.94506183458954,8.815200369943781,8.685338905298023,0.07000000000000028,-0.6509999999999995,8961432.250000002,-0.21374415997337248,-0.27045361554525194
2018-06-27,0.6,8.6,8.88,8.97,8.58,1140492.38,8.78200000000001,8.994999999999997,9.071000000000002,8.935817831875378,9.062151758670911,9.186711679496737,23.166296221458964,17.019150894681374,35.460586875014144,8.87273428625797,8.96330236648074,-0.09056808022276996,-0.07491453898538217,-0.015653541237387797,41.21768999071927,42.51254496054284,42.18135474105921,8.94510906978888,8.783913536352372,8.622718002915864,0.10000000000000142,-0.5539999999999994,8961432.250000002,-0.22497971028113684,-0.2698382002465194
2018-06-28,0.5,8.76,8.78,8.83,8.68,851296.75,8.79800000000001,8.934999999999999,9.057500000000001,8.907487316988945,9.035280162607014,9.160472216303399,26.747498817439833,22.30686591999577,35.62876461232796,8.84623877589855,8.93510200240678,-0.08886322650822898,-0.07770427648995153,-0.01115895001827745,38.161105043771464,35.010905184694195,40.86449912537572,8.908227164490526,8.768284319015223,8.628341473539919,-0.009999999999999787,-0.46599999999999947,8110135.500000003,-0.23512161926806385,-0.26956160572710886
2018-06-29,0.5,9.02,8.98,9.02,8.89,896862.0,8.850000000000012,8.892999999999997,9.048000000000002,8.920671441172773,9.03001538521587,9.14882884750963,39.06920169213811,29.660998910345626,57.88560725572307,8.884456268498965,8.94200938665189,-0.0575531181529243,-0.07367404482254608,0.016120926669621782,46.77307925045488,54.34546431008541,44.481657538497736,8.957279564116389,8.782923606375455,8.608567648634521,-0.019999999999999574,-0.37899999999999956,9006997.500000002,-0.2352350772659717,-0.26751415106430754
2018-07-02,0.5,8.69,9.03,9.03,8.68,1409954.5,8.91000000000001,8.853999999999997,9.052500000000002,8.940549360959542,9.030013919957216,9.141162470250945,62.50154492646152,42.77274847867981,101.95913782202494,8.926040191784976,8.955546404090061,-0.0295062123050851,-0.06484047831905389,0.03533426601396879,48.72073138867722,58.08631904102359,45.353632396823,8.99773110277597,8.823375145035037,8.649019187294103,-0.02000000000000135,-0.2799999999999997,10416952.000000002,-0.2264020022036739,-0.26352035191470335
2018-07-03,0.5,8.61,8.66,8.78,8.45,988282.75,8.86600000000001,8.808999999999997,9.040000000000003,8.889540386239625,8.99477449900891,9.110119730234755,66.90767519466083,56.15947393775347,88.40407770847553,8.85002870841784,8.910077726537743,-0.06004901811990315,-0.06388218627922373,0.0038331681593205824,37.61076989319313,33.622316571500235,40.44815465132125,9.099699673199954,8.831490799372546,8.563281925545137,-0.5700000000000003,-0.24499999999999975,9428669.250000002,-0.22655949036239909,-0.26133027176256096
2018-07-04,0.5,8.62,8.6,8.73,8.55,835768.81,8.81000000000001,8.795999999999996,9.023000000000001,8.836896679650602,8.957176927674729,9.07720877989703,54.02298850574718,61.14406954228983,39.78082643266188,8.77859193458417,8.862373460916551,-0.08378152633238045,-0.06786205428985508,-0.015919472042525376,36.15237971258124,31.075473515111433,39.721171715098954,9.142207229827031,8.80185447164854,8.461501713470048,-0.6899999999999995,-0.2509999999999998,8592900.440000001,-0.23380072345492442,-0.2608819907018112
2018-07-05,0.6,8.63,8.61,8.75,8.61,711153.38,8.776000000000009,8.786999999999995,8.996000000000002,8.795642737895946,8.924112458372374,9.047066277968188,29.885057471264428,50.271907057224126,-10.888641700654972,8.730422810417265,8.823546774621697,-0.09312396420443214,-0.07291443627277049,-0.020209527931661656,36.59936417999944,32.104077586389415,39.909002629214854,9.130704438113893,8.753218014517273,8.375731590920653,-0.4400000000000013,-0.23599999999999993,9304053.820000002,-0.2437103607817348,-0.26144724090421123
2018-07-06,0.6,8.69,8.67,8.7,8.45,1274838.5,8.71400000000001,8.781999999999996,8.958500000000003,8.772798603733047,8.89991127186072,9.02273942132508,30.459770114942575,38.12260536398471,15.134099616858308,8.713159150298047,8.799924193910666,-0.08676504361261905,-0.0756845577407402,-0.011080485871878848,39.37730364060986,38.691666026141505,41.05888982496986,9.029764099740056,8.709114758558997,8.388465417377937,-0.5,-0.23499999999999996,10578892.320000002,-0.251390865822565,-0.2619963445365081
2018-07-09,0.5,9.05,8.61,9.05,8.55,1315520.12,8.63000000000001,8.769999999999996,8.919500000000003,8.743198857599767,8.872300674540652,8.99611107156217,30.72796934865902,30.357598978288653,31.468710089399757,8.683685107355748,8.770705087155179,-0.08701997979943066,-0.0779516421524783,-0.009068337646952362,37.58097510464866,34.65660565717079,40.25508614210674,8.727981925382661,8.670016418399491,8.612050911416322,-0.33000000000000007,-0.24100000000000002,9263372.200000003,-0.2587690460416292,-0.2628639507066821
2018-07-10,0.5,9.01,9.09,9.13,8.96,675299.69,8.716000000000012,8.790999999999997,8.911500000000002,8.806253610763445,8.893033943632018,9.002168421783965,52.90511606941624,38.030951844339256,82.6534445195702,8.799775076682677,8.819827381438998,-0.02005230475632125,-0.06637177467324688,0.046319469916925635,55.35515764821821,67.34725457910142,48.64734853603282,9.071736499798291,8.69446206387694,8.31718762795559,0.17999999999999972,-0.23000000000000007,9938671.890000002,-0.24529058407586346,-0.259300326426648
