date,close,open,high,low,volume,MA_5,EMA10,MA_10,MA_20,MA_30,MA_60,EMA20,EMA30,KValue,DValue,JValue,PSY,EMA12,EMA26,DIFF,DEA,MACD,RSI12,RSI6,RSI24,UPPER,MID,LOWER,MOM25,MOM25_MA_10,OBV,TRIX12,TRIX20
2018-11-01,5.78,5.64,5.83,5.62,165656.0,5.682,5.7428306035688985,5.7428306035688985,5.958797596536614,6.215605234273544,7.186917808486718,5.958797596536614,6.215605234273544,39.45019338775421,30.730225448299798,13.290289569390975,58.33333333333334,5.704344552553332,5.7775660418269785,-0.07322148927364669,-0.13825411011156868,0.065032620837922,42.88255979228666,51.47835659754322,39.055159812113196,5.85000672815553,5.6647933377113695,5.479579947267209,-1.1600000000000001,-1.3970000000000038,-1828372.31,-0.8708835305345719,-0.7680893538955069
2018-11-02,5.9,5.76,5.95,5.72,189613.0,5.702000000000001,5.771406857465463,5.771406857465463,5.953197825437888,6.195243606255895,7.144723781978955,5.953197825437888,6.195243606255895,50.3144658427322,37.25830557977726,11.145985053867376,58.33333333333334,5.7602461089666654,5.796402035392059,-0.036155926425393226,-0.11783447337433359,0.08167854694894036,46.49269986346732,58.559551614451564,40.697421538169934,5.941847290115763,5.697748949277891,5.453650608440019,-1.1999999999999993,-1.3610000000000038,-1638759.31,-0.8155755357485028,-0.7618995507675752
2018-11-05,6.02,5.86,6.13,5.81,198012.0,5.7940000000000005,5.8166056106535615,5.8166056106535615,5.959559937300947,6.183937567142611,7.107847592405872,5.959559937300947,6.183937567142611,61.85838941486803,45.45833352480752,12.658221744686472,66.66666666666666,5.834461506404761,5.830801722254819,0.003659784149942169,-0.09353562186947843,0.0971954060194206,49.94412854978822,64.73533508629971,42.319303815313596,6.060803959708048,5.759978428877012,5.459152898045977,-1.0900000000000007,-1.3240000000000038,-1440747.31,-0.7443260210289515,-0.7499363598537756
2018-11-06,5.89,5.95,6.06,5.8,155644.0,5.846,5.829950045080185,5.829950045080185,5.952935181367524,6.164973853133413,7.067918163146665,5.952935181367524,6.164973853133413,64.89484025507329,51.93716910156277,26.02182679454173,58.33333333333334,5.850329647431972,5.839909149600231,0.010420497831741038,-0.07274439792923454,0.08316489576097558,46.406476397658224,54.22917599724259,41.05017338026949,6.074469033173003,5.818469033173486,5.562469033173969,-1.1600000000000001,-1.3150000000000037,-1596391.31,-0.6724455858824196,-0.734937371651545
2018-11-07,5.96,5.85,6.04,5.85,162058.0,5.91,5.8535954914292425,5.8535954914292425,5.953608021237284,6.151749733576418,7.031592977469725,5.953608021237284,6.151749733576418,70.30026387375257,58.0582006922927,33.57407432937299,58.33333333333334,5.88166403387998,5.85838466504635,0.023279368833630798,-0.053539644576661466,0.07681901341029226,48.54730578226913,58.573450576281516,42.027031247932925,6.030550207462019,5.870550207462738,5.7105502074634575,-0.96,-1.261000000000004,-1434333.31,-0.5980308540015522,-0.7165309951390086
2018-11-08,5.98,5.94,6.07,5.89,168103.05,5.95,5.8765781293511985,5.8765781293511985,5.95612154302421,6.140669105603746,6.997114519192027,5.95612154302421,6.140669105603746,74.6446203602795,63.587007248288295,41.4717810243059,66.66666666666666,5.909760024199986,5.87709471657768,0.03266530762230602,-0.03629865413686797,0.06896396175917399,49.18004469085292,59.87905872228713,42.312034248675126,6.013057637116302,5.915078047405959,5.817098457695617,-1.0799999999999992,-1.2330000000000036,-1266230.26,-0.5232697593308799,-0.6951546990292989
2018-11-09,5.87,5.9,5.96,5.83,118170.0,5.944000000000001,5.875382105832799,5.875382105832799,5.947919491307617,6.123206582661568,6.960159944792289,5.947919491307617,6.123206582661568,71.22426745479821,66.13276065045827,55.94974704177838,66.66666666666666,5.898400017285705,5.876003221719576,0.022396795566129057,-0.024559564196268563,0.04695635976239762,45.8006471385777,49.56846850248557,41.1509860913057,6.04928720520691,5.937144439056933,5.825001672906956,-1.0499999999999998,-1.1930000000000038,-1384400.26,-0.4575983379164428,-0.672900584474112
2018-11-12,6.06,5.85,6.11,5.82,172613.36,5.952000000000001,5.9089489956813805,5.9089489956813805,5.958593825468798,6.119128738618888,6.9306465039794265,5.958593825468798,6.119128738618888,77.61983127123531,69.96178419071728,54.64569002968121,66.66666666666666,5.94457144091836,5.9043104183781026,0.04026102254025776,-0.011595446848963298,0.05185646938922106,52.01385274178711,62.8333672696438,43.92433847733719,6.098450231723913,5.962567929712961,5.826685627702009,-0.5800000000000001,-1.0900000000000039,-1211786.9,-0.38854358098170394,-0.6475049062500959
2018-11-13,6.3,6.01,6.45,5.98,297620.12,6.0340000000000025,5.980049178284768,5.980049178284768,5.991108699233674,6.13079785225638,6.9099695694227234,5.991108699233674,6.13079785225638,80.31798275225209,73.41385037789557,59.60558562918249,75.0,6.046122457798829,5.965185738627625,0.08093671917120382,0.006910986355070127,0.0740257328161337,58.56002345374878,73.42763387019238,47.20385003164922,6.31212363771951,6.0199319198358126,5.727740201952115,-0.3700000000000001,-0.9930000000000039,-914166.7799999999,-0.30579714109567613,-0.6166618107417476
2018-11-14,6.36,6.32,6.44,6.21,244183.23,6.114,6.049131145869353,6.049131145869353,6.026241204068563,6.145585087594677,6.891937780261323,6.026241204068563,6.145585087594677,84.02151231102519,76.94973768893877,62.80618844476592,83.33333333333334,6.135801755570592,6.025926394223375,0.10987536134721676,0.027503861353499456,0.0823714999937173,60.04648938371994,75.52094411978794,47.997236154992144,6.477164735258818,6.10244350554289,5.727722275826962,-0.1999999999999993,-0.8850000000000037,-669983.5499999999,-0.21505681606401872,-0.5811182071034038
2018-11-15,6.36,6.32,6.4,6.21,195819.02,6.19,6.105652755711287,6.105652755711287,6.0580277560620335,6.159418307749858,6.874497197301935,6.0580277560620335,6.159418307749858,86.31737184371376,80.0722824071971,67.58210353416374,75.0,6.199858396836137,6.077322333573625,0.12253606326251187,0.04651030173530194,0.07602576152720994,60.046489383719944,75.52094411978794,47.997236154992144,6.578738769730593,6.189688644425587,5.800638519120581,0.45999999999999996,-0.7230000000000036,-669983.5499999999,-0.12436849535887307,-0.5423727206700035
2018-11-16,7.0,6.37,7.0,6.29,478780.09,6.416,6.268261345581963,6.268261345581963,6.147739398341839,6.213649384669223,6.8786120432920335,6.147739398341839,6.213649384669223,90.87824789580921,83.67427090340112,69.26631691858499,75.0,6.428470283454383,6.219272743793067,0.20919753966131616,0.07904774932050479,0.13014979034081137,72.5470664692886,88.92363284021978,55.72473654231863,6.96564020609242,6.341127596131795,5.7166149861711695,1.2699999999999996,-0.4760000000000037,-191203.4599999999,-0.0001794780307040611,-0.4931445999441286
2018-11-19,7.15,6.9,7.39,6.67,593837.0,6.634,6.428577464567058,6.428577464567058,6.243192788975952,6.274059101787338,6.887510009085737,6.243192788975952,6.274059101787338,89.7737542103322,85.70743200571148,77.57478759646999,75.0,6.634621631038845,6.362461552440288,0.2721600785985574,0.11767021517611531,0.1544898634224421,74.58055196362098,90.40167036258545,57.27735737257408,7.271011061470732,6.543318818829807,5.8156265761888815,1.7000000000000002,-0.19700000000000362,402633.5400000001,0.14539410289104993,-0.43473898920241005
2018-11-20,6.89,6.9,7.11,6.82,298418.19,6.752000000000002,6.512472471009412,6.512472471009412,6.304793475740148,6.313797224252671,6.887591648132108,6.304793475740148,6.313797224252671,83.92324354762889,85.11270251968395,87.49162046379408,66.66666666666666,6.707586879313461,6.4436213136033205,0.26396556571014074,0.1469292852829204,0.11703628042722033,65.4179300151422,70.76138562870179,53.86114152894578,7.382140306533687,6.7210623988708775,6.059984491208068,1.2799999999999994,0.046999999999996336,104215.3500000001,0.2778242029185529,-0.37394736243172577
2018-11-21,6.79,6.68,6.86,6.64,189946.02,6.837999999999999,6.562932021734973,6.562932021734973,6.351003620907751,6.344519983978306,6.8843919219638385,6.351003620907751,6.344519983978306,77.98272733683734,82.73604412540175,92.24267770253056,58.33333333333334,6.731133485223901,6.496910342279732,0.23422314294416857,0.16438805681517005,0.06983508612899852,62.211090673144454,64.31263576663328,52.60199972654361,7.373276726695229,6.838801282918972,6.304325839142715,0.8700000000000001,0.22999999999999635,-85730.6699999999,0.3861556337403593,-0.3138847621685481
2018-11-22,6.8,6.83,7.06,6.79,223437.59,6.9259999999999975,6.606035290510433,6.606035290510433,6.3937651808212985,6.373905791463576,6.8816249737027295,6.3937651808212985,6.373905791463576,73.54537111876981,79.67248645652444,91.92671713203372,66.66666666666666,6.750809632302786,6.543539520390543,0.20727011191224332,0.1729644678345847,0.034305644077658626,62.412100377306665,64.69869259562078,52.71734090570751,7.1719881131237715,6.901699378619654,6.631410644115536,1.33,0.47099999999999625,137706.9200000001,0.4716435171008948,-0.2554611353636438
2018-11-23,6.28,6.79,6.82,6.12,222077.06,6.781999999999999,6.546756146781262,6.546756146781262,6.382930401695463,6.367847353304637,6.861899564728872,6.382930401695463,6.367847353304637,59.093140494274216,72.8127044691077,100.25183241877464,58.33333333333334,6.61629259450199,6.502994978791998,0.11329761570999253,0.16103109740966626,-0.04773348169967373,47.94483622895149,38.625454944240154,46.56837355271335,7.429504893310741,6.864187283466663,6.298869673622585,0.7700000000000005,0.6529999999999963,-84370.1399999999,0.5044905666109489,-0.20657830127964738
2018-11-26,6.39,6.37,6.54,6.25,110953.0,6.63,6.518255029184671,6.518255029184671,6.383603696772084,6.369276556317241,6.846427447852514,6.383603696772084,6.369276556317241,51.764399742514044,65.79660289357648,93.86100919570136,58.33333333333334,6.551637567501421,6.485611135900921,0.06602643160050015,0.14203016424783305,-0.0760037326473329,50.58802238595086,44.321311494108905,47.90953082088385,7.265230620537042,6.7735396606854295,6.281848700833817,0.5899999999999999,0.7699999999999962,26582.860000000102,0.5083112295306336,-0.16439731254217493
2018-11-27,6.28,6.42,6.49,6.22,111030.0,6.507999999999999,6.474935932969276,6.474935932969276,6.373736678031888,6.363516778490323,6.827856056119645,6.373736678031888,6.363516778490323,44.27605418078432,58.62308665597909,87.31715160636864,58.33333333333334,6.474026833929587,6.453978653454626,0.020048180474961264,0.11763376749325868,-0.09758558701829742,47.932890409173304,39.88003755120025,46.686723267277955,7.13110366286843,6.655557660887723,6.180011658907016,0.4800000000000004,0.8549999999999965,-84447.1399999999,0.4860876307207329,-0.12964987682005935
2018-11-28,6.3,6.34,6.34,6.0,115919.02,6.4099999999999975,6.4431293997021335,6.4431293997021335,6.3667141372669445,6.3594189218135275,6.810549300181296,6.3667141372669445,6.3594189218135275,39.70845225640397,52.31820852278738,77.53772105555419,58.33333333333334,6.424304881378276,6.4302896298462215,-0.005984748467945167,0.09291006430101792,-0.09889481276896309,48.46934130682375,41.166329233298946,46.943641161071916,6.938303701276051,6.539906914140676,6.141510127005302,0.6699999999999999,0.9419999999999964,31471.880000000107,0.449185618140846,-0.10094410118630659
2018-11-29,6.2,6.35,6.53,6.18,157203.0,6.29,6.3989240543017445,6.3989240543017445,6.350836600384379,6.3491338300836215,6.790531290339287,6.350836600384379,6.3491338300836215,34.5402420562863,46.39221970062036,70.09617498928843,50.0,6.360217772413055,6.394860456023726,-0.03464268361067102,0.06739951471868014,-0.10204219832935116,45.890369318102834,36.48292483551475,45.7922978968965,6.552455076474376,6.431129069370442,6.309803062266508,0.33999999999999986,0.9299999999999965,-125731.1199999999,0.3984195113815314,-0.07874704210554251
2018-11-30,6.13,6.08,6.19,5.96,127488.0,6.26,6.350028771701425,6.350028771701425,6.329804543204912,6.334996163626616,6.7688745267216035,6.329804543204912,6.334996163626616,29.608569014169632,40.79766947180345,63.17587038707108,41.66666666666667,6.294441266009325,6.3541126935585375,-0.05967142754921273,0.04198532626510156,-0.1016567538143143,44.09856505220988,33.30055750935683,44.98638046482045,6.507858764602547,6.330320036433569,6.152781308264592,0.33000000000000007,0.8359999999999965,-253219.11999999988,0.3371568191031571,-0.06284529001997496
