date,open,PSY,close,high,low,volume,MA_5,MA_10,MA_20,EMA10,EMA20,EMA30,EMA12,EMA26,DIFF,DEA,MACD,TRIX12,TRIX20,OBV,MOM25,MOM25_MA_10,UPPER,MID,LOWER,RSI12,RSI6,RSI24,KValue,DValue,JValue
2018-11-29,9.8,0.3,10.1,10.1,9.46,12468.0,10.54400000000001,10.866000000000005,11.509500000000008,10.8718919095802,11.351680194811768,11.644132119545079,10.629217800083705,10.985866898649132,-0.3566490985654269,-0.3316166265967576,-0.025032471968669312,-0.7042561519452928,-0.2985945572103299,185304.19000000003,-3.7200000000000006,-2.258999999999998,11.049535204369853,10.474230067941427,9.898924931513001,29.7914731069225,25.80296850248512,35.626368888571534,24.664512297021123,19.8822814841661,34.22897392273117
2018-11-30,10.25,0.3,9.84,10.28,9.82,7661.0,10.43200000000001,10.631000000000006,11.382000000000009,10.684275198747436,11.207710652448743,11.527736498929267,10.403727000059789,10.809579683472343,-0.4058526834125544,-0.346463837959917,-0.05938884545263745,-0.7532796189390067,-0.332888196251635,177643.19000000003,-3.2699999999999996,-2.570999999999998,11.155441264024356,10.342604256992246,9.529767249960136,27.646519637760964,22.405835465807062,34.24626857712632,27.108564122698372,24.207044318940703,32.91160373021371
2018-12-03,10.46,0.4,10.24,10.48,10.04,6142.5,10.36000000000001,10.475000000000005,11.282000000000007,10.603497889884265,11.11554773316791,11.444656724804798,10.356947857185563,10.721952039861213,-0.3650041826756496,-0.3501719069030635,-0.014832275772586112,-0.7901227455956339,-0.36516217351160174,183785.69000000003,-2.25,-2.716999999999998,11.034360338774,10.230071833322839,9.425783327871677,35.446938843037294,37.578025506161175,38.095978493533394,34.55540560803715,28.776160675918927,46.11389547227359
2018-12-04,10.3,0.4,10.08,10.59,10.03,6479.5,10.24600000000001,10.410000000000005,11.164500000000007,10.508316455359854,11.01692413953287,11.356614355462552,10.277819897989689,10.623190187574872,-0.34537028958518334,-0.34921158343948744,0.0038412938543040953,-0.8197128849810276,-0.39603898362106094,177306.19000000003,-2.1899999999999995,-2.7019999999999977,10.907256142487297,10.138922881459969,9.370589620432641,33.85428737915384,34.35373332643867,37.187227701474015,39.03508771929821,33.56635248334462,49.97255819120538
2018-12-05,10.46,0.5,10.42,10.86,10.38,6372.5,10.13600000000001,10.390000000000004,11.078500000000009,10.4922589180217,10.96007422148212,11.296187622852065,10.31844278427835,10.591930158717199,-0.2734873744388491,-0.3340667416393598,0.060579367200510714,-0.8300262790251423,-0.4224850112534928,183678.69000000003,-2.3200000000000003,-2.7369999999999974,10.495059548479835,10.111893788004224,9.728728027528613,40.09393804323784,46.1384570111944,40.34274990395903,51.754385964912245,41.78162643074925,71.69990503323824
2018-12-06,11.04,0.5,10.38,11.04,10.1,12336.57,10.19200000000001,10.368000000000006,10.995500000000009,10.471848205654117,10.904829057531442,11.237078743958383,10.336030560198822,10.559325518914553,-0.2232949587157318,-0.3119123850546342,0.0886174263389024,-0.826325251766713,-0.44497543693271524,171342.12000000002,-1.9799999999999986,-2.7499999999999973,10.55627515205843,10.130994068537447,9.705712985016465,39.61433647196644,44.99803589642039,40.09547325743193,54.05840550743948,48.282626397216696,65.60996372788505
2018-12-07,11.75,0.6,11.04,11.82,10.98,15105.5,10.432000000000011,10.432000000000006,10.954500000000007,10.575148531898822,10.917702480623685,11.224363986283649,10.5371646858563,10.633275439081546,-0.0961107532252452,-0.2687520586887564,0.1726413054635112,-0.7906915730089836,-0.4589693965096786,186447.62000000002,-1.3500000000000014,-2.6249999999999973,10.903990707991229,10.250826103928254,9.59766149986528,50.31274934214556,63.07115464942928,45.81385577327975,62.77829846016025,56.19702997750404,75.94083542547268
2018-12-10,11.74,0.6,12.2,12.55,11.69,15161.9,10.82400000000001,10.592000000000006,10.972500000000007,10.870576071553582,11.03982605389762,11.28730824523309,11.012260489897358,10.874309986915154,0.13795050298220346,-0.18741154635456442,0.3253620493367679,-0.6978006839755357,-0.45762945167796554,201609.52000000002,-0.040000000000000924,-2.354999999999997,12.076425251293303,10.565420287700924,9.054415324108545,62.911498140785724,78.1876817962039,53.886868491441795,71.28337993407156,62.70669463389047,88.43675053443376
2018-12-11,11.61,0.5,11.74,11.87,11.45,4972.0,11.156000000000011,10.701000000000004,10.959500000000007,11.02865314945293,11.106509286859751,11.316514164895471,11.220186064212399,11.007493065851284,0.21269299836111522,-0.10739063741142849,0.32008363577254373,-0.5869300893670326,-0.4477039016743123,196637.52000000002,-0.6899999999999995,-2.1069999999999967,12.367360666032562,10.928383251338111,9.48940583664366,56.69280923911148,65.44050448869999,50.7576754169247,76.46956648931304,70.17708162784832,89.05453621224248
2018-12-12,12.13,0.4,11.61,12.15,11.58,7570.0,11.39400000000001,10.765000000000004,10.931000000000006,11.134352576825124,11.154460783349299,11.335448734902215,11.331561474437427,11.100186440335701,0.23137503410172577,-0.03963750310879763,0.27101253721052343,-0.47370161496970153,-0.43212260862584007,189067.52000000002,-0.5300000000000011,-1.8339999999999967,12.494982351147797,11.239746915063932,9.984511478980068,55.01619392933071,62.01189921314288,49.90310876403085,76.00910416444394,74.58735019594288,78.85261210144606
